display_name,username,verified,profile_image_url,tweet_text,datetime,tweet_url,image_urls,replies,retweets,likes,views,profile,climate_relevance_label,english_translation
Adalberto Costa Júnior,AdalbertoCostaJ,True,https://pbs.twimg.com/profile_images/1483785504940249092/QgNfLSgN_bigger.jpg,"O direito à manifestação é um princípio constitucional que deve ser respeitado e protegido. Esse direito envolve responsabilidade mútua: por um lado, os cidadãos que manifestam devem fazê-lo dentro dos limites da lei; por outro, quem tem o dever de garantir a ordem não pode agir em defesa de interesses partidários, mas sim agir como garante imparcial da ordem pública e dos direitos de todos.

Lamento profundamente a morte de cidadãos no contexto das manifestações recentes. A vida humana é inviolável. A polícia não pode, em nenhuma circunstância, usar balas reais contra manifestantes, sobretudo quando existem diversos meios não-letais de controlo de multidões. A repressão violenta não é a resposta num Estado que se pretende democrático.

Reitero que a greve é um direito constitucional legítimo, que deve ser protegido, tal como se protegem, e até se financiam, manifestações a favor do partido no poder, dentro e fora do país. Não podemos aceitar dois pesos e duas medidas.

É também fundamental que os organizadores das manifestações estejam atentos e bem organizados, para impedir que grupos instrumentalizados comprometam a legitimidade das suas acções. Casos como a invasão de supermercados não refletem a essência da manifestação pacífica e consciente que se tem verificado em Angola, sendo antes indícios de possíveis tentativas de sabotagem por esses grupos instrumentalizados. 

Vivemos uma grave crise social e económica. Mas o problema mais profundo é a ausência de diálogo, de concertação e de escuta. Um governo que ignora os apelos do seu povo e responde com arrogância e repressão perde a sua autoridade moral.

Estou alinhado aos milhões de angolanos que desejam uma Angola mais justa, inclusiva, próspera e democrática, estarei sempre do lado do povo a denunciar abusos e a defender os seus direitos, a exigir responsabilidades e a propor caminhos de esperança. O momento é difícil, mas não estamos sozinhos. A nossa força está na união, na consciência e na coragem de continuar a lutar por um país que respeite todos os seus filhos, sem discriminação nem medo.

Apelo à responsabilidade de todos os envolvidos. Mas o governo, principalmente, deve assumir as suas responsabilidades. A paz e a democracia não se constroem com silêncio forçado, muito menos com repressão; mas sim com justiça, diálogo e respeito mútuo.

Adalberto Costa Júnior
Presidente da UNITA",2025-07-28T13:21:14.000Z,https://x.com/AdalbertoCostaJ/status/1949822457289826584,https://pbs.twimg.com/amplify_video_thumb/1949822271658344448/img/Nbtvdm2NhzEeP1IG.jpg,0,0,0,0,https://twitter.com/AdalbertoCostaJ,unlikely,"The right to protest is a constitutional principle that must be respected and protected. This right involves mutual responsibility: on the one hand, citizens who demonstrate must do so within the limits of the law; on the other hand, those who have the duty to guarantee order cannot act in defense of partisan interests, but rather act as impartial guarantors of public order and the rights of all. I deeply regret the death of citizens in the context of recent demonstrations. Human life is inviolable. The police cannot, under any circumstances, use live ammunition against demonstrators, especially when there are various non-lethal means of crowd control. Violent repression is not the answer in a State that claims to be democratic. I reiterate that striking is a legitimate constitutional right, which must be protected, just as demonstrations in favor of the ruling party are protected, and even financed, inside and outside the country. We cannot accept double standards. It is also fundamental that the organizers of the demonstrations are attentive and well-organized, to prevent instrumentalized groups from compromising the legitimacy of their actions. Cases such as the invasion of supermarkets do not reflect the essence of the peaceful and conscious demonstration that has been observed in Angola, being instead indications of possible sabotage attempts by these instrumentalized groups. We are experiencing a severe social and economic crisis. But the deepest problem is the absence of dialogue, coordination, and listening. A government that ignores the appeals of its people and responds with arrogance and repression loses its moral authority. I am aligned with the millions of Angolans who desire a more just, inclusive, prosperous, and democratic Angola, I will always stand by the people to denounce abuses and defend their rights, demand accountability, and propose paths of hope. The moment is difficult, but we are not alone. Our strength lies in unity, awareness, and the courage to continue fighting for a country that respects all its children, without discrimination or fear. I appeal to the responsibility of all involved. But the government, primarily, must assume its responsibilities. Peace and democracy are not built with forced silence, much less with repression; but rather with justice, dialogue, and mutual respect. Adalberto Costa Júnior President of UNITA"
Adalberto Costa Júnior,AdalbertoCostaJ,True,https://pbs.twimg.com/profile_images/1483785504940249092/QgNfLSgN_bigger.jpg,,2025-07-29T17:43:29.000Z,https://x.com/AdalbertoCostaJ/status/1950250842432401456,https://pbs.twimg.com/media/GxCuzXEWMAUC1Jx?format=jpg&name=small,1,1,8,698,https://twitter.com/AdalbertoCostaJ,unlikely,No text provided
Adalberto Costa Júnior,AdalbertoCostaJ,True,https://pbs.twimg.com/profile_images/1483785504940249092/QgNfLSgN_bigger.jpg,"COMUNICADO DA FRENTE PATRIÓTICA UNIDA (FPU) || 𝑺𝒐𝒃𝒓𝒆 𝒂𝒔 𝒄𝒐𝒏𝒗𝒖𝒍𝒔𝒐̃𝒆𝒔 𝒔𝒐𝒄𝒊𝒂𝒊𝒔 𝒓𝒆𝒈𝒊𝒔𝒕𝒂𝒅𝒂𝒔 𝒏𝒂𝒔 𝒑𝒓𝒐𝒗𝒊́𝒏𝒄𝒊𝒂𝒔 𝒅𝒆 𝑳𝒖𝒂𝒏𝒅𝒂, 𝑰𝒄𝒐𝒍𝒐 𝒆 𝑩𝒆𝒏𝒈𝒐, 𝑯𝒖𝒂𝒎𝒃𝒐 𝒆 𝑩𝒆𝒏𝒈𝒖𝒆𝒍𝒂.",2025-07-30T12:03:41.000Z,https://x.com/AdalbertoCostaJ/status/1950527716815700217,"https://pbs.twimg.com/media/GxGqnmdXYAAYcXt?format=jpg&name=small, https://pbs.twimg.com/media/GxGqnmYXoAAj5Ue?format=jpg&name=small",5,16,133,5630,https://twitter.com/AdalbertoCostaJ,unlikely,"COMMUNIQUE FROM THE UNITED PATRIOTIC FRONT (FPU) || About the social unrest registered in the provinces of Luanda, Icolo e Bengo, Huambo and Benguela."
Adalberto Costa Júnior,AdalbertoCostaJ,True,https://pbs.twimg.com/profile_images/1483785504940249092/QgNfLSgN_bigger.jpg,"ENCONTROS DE PARTILHA | À margem dos trabalhos no Parlamento Pan-Africano, na República da África do Sul, reencontrei o dirigente moçambicano Venâncio Mondlane, uma das vozes mais firmes da oposição moçambicana. Em dois momentos distintos, refletimos sobre os desafios comuns aos nossos países.

Angola e Moçambique vivem sob regimes híbridos, onde o verniz democrático encobre práticas autoritárias. Governos que, mesmo rejeitados nas urnas, permanecem no poder com respaldo de instituições cooptadas.

Este diálogo fraterno reforça uma certeza: a democratização de África é uma missão urgente e continental. Cabe-nos lutar por sistemas onde o voto seja soberano e a vontade popular, inegociável.

 #DemocraciaVerdadeira   #UNITA   #ÁfricaDesperta   #ParlamentoAfricano   #RespeitoPeloVoto   #AngolaTemDono",2025-08-01T20:57:53.000Z,https://x.com/AdalbertoCostaJ/status/1951386926738559160,https://pbs.twimg.com/media/GxS4EA2WoAEhyhA?format=jpg&name=small,7,6,172,3380,https://twitter.com/AdalbertoCostaJ,unlikely,"SHARING MEETINGS | On the sidelines of the work at the Pan-African Parliament, in the Republic of South Africa, I met again with the Mozambican leader Venâncio Mondlane, one of the firmest voices of the Mozambican opposition. In two distinct moments, we reflected on the common challenges to our countries.Angola and Mozambique live under hybrid regimes, where the democratic veneer covers authoritarian practices. Governments that, even when rejected at the polls, remain in power with the support of co-opted institutions.This fraternal dialogue reinforces a certainty: the democratization of Africa is an urgent and continental mission. It is up to us to fight for systems where the vote is sovereign and the popular will, non-negotiable.#TrueDemocracy #UNITA #AfricaAwakens #AfricanParliament #RespectForTheVote #AngolaHasAnOwner"
UNITA,UNITA_OFICIAL,True,https://pbs.twimg.com/profile_images/1517636322185420802/RT5lgZzB_bigger.jpg,"| DECLARAÇÃO ALUSIVA À DATA NATALÍCIA DO PRESIDENTE FUNDADOR, DR. JONAS MALHEIRO SAVIMBI

Por ocasião do 3 de Agosto, data do nascimento do Presidente Fundador da UNITA, Dr. Jonas Malheiro Savimbi e pelos seus feitos marcantes, o Secretariado Executivo do Comité Permanente da Comissão Política da UNITA, presta a sua mais elevada homenagem à memória daquele que dedicou toda a sua vida activa à causa da liberdade, da justiça, da independência e da dignidade do povo angolano.

Sob o lema - Dr. Jonas Malheiro Savimbi – Uma Vida por Angola e pelos Angolanos, esta efeméride constitui um momento de profunda reflexão, de reafirmação dos compromissos e renovação da certeza do ideal de uma Angola verdadeiramente livre, justa, inclusiva e próspera.

O legado do Presidente Fundador da UNITA continua a ser o farol que ilumina o caminho da resistência contra todas as formas de opressão e de negação dos direitos fundamentais dos cidadãos angolanos. O seu Projecto de sociedade, a sua visão estratégica, a sua liderança de vanguarda, coragem política e incansável dedicação à pátria fazem do Dr. Jonas Malheiro Savimbi, o símbolo de unidade e coesão do Partido, uma referência para todas as gerações de patriotas e um exemplo de firmeza na luta pelos interesses mais nobres do povo angolano.

Neste dia memorável, o Secretariado Executivo do Comité Permanente da Comissão Política da UNITA exorta os militantes, simpatizantes e todos os angolanos a honrarem a memória do Presidente Fundador com acções concretas de cidadania, promovendo a paz, a justiça social, a reconciliação nacional e a construção de uma Angola melhor para todos.

O Secretariado Executivo do Comité Permanente da Comissão Política da UNITA, reafirma o seu compromisso de manter viva a chama da liberdade e de continuar a luta por uma Angola democrática, onde todos os cidadãos tenham acesso igual à oportunidade de realização como cidadãos de um país onde impere o Estado de Direito e onde a dignidade humana seja efectiva.

Que o exemplo do Dr. Jonas Malheiro Savimbi continue a inspirar-nos, a unir-nos e a fortalecer o nosso compromisso com Angola e com os angolanos.

Luanda, 2 de Agosto de 2025

O Secretariado Executivo do Comité Permanente da Comissão Política da UNITA",2025-08-03T06:46:54.000Z,https://x.com/UNITA_OFICIAL/status/1951897546252599541,"https://abs-0.twimg.com/emoji/v2/svg/1f534.svg, https://abs-0.twimg.com/emoji/v2/svg/1f7e9.svg, https://pbs.twimg.com/media/GxaIeHoXsAA5YHa?format=jpg&name=small",5,11,151,2422,https://twitter.com/UNITA_OFICIAL,unlikely,"| STATEMENT ALUSIVE TO THE BIRTH DATE OF THE FOUNDING PRESIDENT, DR. JONAS MALHEIRO SAVIMBIOn the occasion of August 3, the birth date of the Founding President of UNITA, Dr. Jonas Malheiro Savimbi, and for his remarkable achievements, the Executive Secretariat of the Permanent Committee of UNITA's Political Commission pays its highest tribute to the memory of one who dedicated his entire active life to the cause of freedom, justice, independence, and the dignity of the Angolan people.Under the motto - Dr. Jonas Malheiro Savimbi – A Life for Angola and for Angolans, this anniversary constitutes a moment of deep reflection, reaffirmation of commitments, and renewal of the certainty of the ideal of a truly free, just, inclusive, and prosperous Angola.The legacy of UNITA's Founding President continues to be the beacon that illuminates the path of resistance against all forms of oppression and the denial of the fundamental rights of Angolan citizens. His Project for society, his strategic vision, his avant-garde leadership, political courage, and tireless dedication to the homeland make Dr. Jonas Malheiro Savimbi a symbol of unity and cohesion for the Party, a reference for all generations of patriots, and an example of firmness in the struggle for the noblest interests of the Angolan people.On this memorable day, the Executive Secretariat of the Permanent Committee of UNITA's Political Commission urges militants, sympathizers, and all Angolans to honor the memory of the Founding President with concrete acts of citizenship, promoting peace, social justice, national reconciliation, and the construction of a better Angola for all.The Executive Secretariat of the Permanent Committee of UNITA's Political Commission reaffirms its commitment to keep the flame of freedom alive and to continue the struggle for a democratic Angola, where all citizens have equal access to opportunities for fulfillment as citizens of a country where the Rule of Law prevails and where human dignity is effective.May the example of Dr. Jonas Malheiro Savimbi continue to inspire us, unite us, and strengthen our commitment to Angola and to Angolans.Luanda, August 2, 2025The Executive Secretariat of the Permanent Committee of UNITA's Political Commission"
Adalberto Costa Júnior,AdalbertoCostaJ,True,https://pbs.twimg.com/profile_images/1483785504940249092/QgNfLSgN_bigger.jpg,"A MINHA HOMENAGEM | Neste 3 de Agosto, inclino-me, com reverência e profunda emoção, diante da memória viva do Presidente Fundador da UNITA, Dr. Jonas Malheiro Savimbi, no dia em que celebraria 91 anos de vida.

Evocar a sua figura é reacender o espírito de uma Angola livre, soberana e justa. Homem de rara visão estratégica, coragem sem limites e um amor incomensurável pelo povo angolano, o Dr. Savimbi viveu com inteireza, entregando cada segundo da sua existência à causa maior da libertação e da dignidade nacional. A sua palavra firme, o seu exemplo inabalável e o seu compromisso inquebrantável continuam a ser farol que ilumina a nossa acção e guia a consciência colectiva dos que se recusam a desistir de Angola.

Neste tempo de incertezas e desafios profundos, em que o povo pelo qual ele lutou enfrenta uma das mais severas crises económicas e sociais da nossa história recente, é imperativo retomar o fio condutor da sua visão. Hoje, mais do que nunca, o seu legado interpela-nos a sermos fiéis aos valores inegociáveis que ele nos ensinou: integridade, patriotismo, verdade, coragem e serviço ao povo.

Pessoalmente, recordo com gratidão os momentos que privei com o Presidente Fundador, marcados por lições indeléveis que carrego, com honra, na minha caminhada política. Foi com ele que aprendi que há valores que não se negociam, princípios que não se dobram, e sonhos que não morrem.

Hoje, carrego sobre os ombros a continuidade desse sonho. Como Presidente da UNITA, assumo o dever de dar corpo ao projecto de Nação por ele iniciado, alimentado pela esperança e sustentado pelo sacrifício. Esse sonho, mesmo na eternidade, continua a ser a força que nos move. Não desistiremos. Porque somos um povo. Temos uma história. E cada dia lançamos mais uma pedra na construção do destino que ele sonhou para todos nós.

Na eternidade onde repousa, envio-lhe os meus votos de feliz aniversário. Falo como filho, como discípulo, como combatente dessa mesma luta que continua.

 #JonasSavimbi91Anos 
 #MemóriaViva 
 #UNITA 
 #Angola 
 #JustiçaLiberdadeDemocracia 
 #LegadoDeLuta 
 #SavimbiVive 
 #SomosUmPovoComHistória 
 #ACJ 
 #AngolaParaTodos",2025-08-03T19:24:12.000Z,https://x.com/AdalbertoCostaJ/status/1952088127956246761,https://pbs.twimg.com/media/Gxc1zi0XEAANOnx?format=jpg&name=small,0,0,0,0,https://twitter.com/AdalbertoCostaJ,unlikely,"MY TRIBUTE | This August 3rd, I bow, with reverence and deep emotion, before the living memory of UNITA's Founding President, Dr. Jonas Malheiro Savimbi, on the day he would celebrate 91 years of life. To evoke his figure is to rekindle the spirit of a free, sovereign, and just Angola. A man of rare strategic vision, boundless courage, and immeasurable love for the Angolan people, Dr. Savimbi lived with integrity, dedicating every second of his existence to the greater cause of liberation and national dignity. His firm word, his unwavering example, and his unbreakable commitment continue to be a beacon that illuminates our action and guides the collective conscience of those who refuse to give up on Angola. In this time of uncertainties and profound challenges, when the people for whom he fought face one of the most severe economic and social crises in our recent history, it is imperative to resume the guiding thread of his vision. Today, more than ever, his legacy challenges us to be faithful to the non-negotiable values he taught us: integrity, patriotism, truth, courage, and service to the people. Personally, I gratefully recall the moments I shared with the Founding President, marked by indelible lessons that I carry, with honor, in my political journey. It was with him that I learned that there are values that are not negotiated, principles that do not bend, and dreams that do not die. Today, I carry on my shoulders the continuity of that dream. As President of UNITA, I assume the duty to embody the Nation project he initiated, nourished by hope and sustained by sacrifice. That dream, even in eternity, continues to be the force that moves us. We will not give up. Because we are a people. We have a history. And every day we lay another stone in the construction of the destiny he dreamed for all of us. In the eternity where he rests, I send him my happy birthday wishes. I speak as a son, as a disciple, as a combatant in this same struggle that continues. #JonasSavimbi91Years #LivingMemory #UNITA #Angola #JusticeFreedomDemocracy #LegacyOfStruggle #SavimbiLives #WeAreAPeopleWithHistory #ACJ #AngolaForEveryone"
Adalberto Costa Júnior,AdalbertoCostaJ,True,https://pbs.twimg.com/profile_images/1483785504940249092/QgNfLSgN_bigger.jpg,"COMUNICADO CONJUNTO

Quatro organizações da sociedade civil – CEAST (Comissão Episcopal de Justiça e Paz), Pro Bono Angola, AJPD (Justiça, Paz e Democracia) e Friends of Angola – emitiram hoje, 5 de agosto de 2025, um comunicado público sobre a paralisação dos taxistas e as execuções sumárias ocorridas entre 28 e 30 de julho, em várias províncias do país.

As organizações denunciam a violência policial, que resultou em 30 mortos, mais de 200 feridos e mais de 1.200 detenções, e exigem investigação independente, responsabilização dos agentes envolvidos, apoio às vítimas e reformas urgentes nas forças de segurança.

Em nome da justiça, da vida e da dignidade humana.",2025-08-05T16:35:21.000Z,https://x.com/AdalbertoCostaJ/status/1952770409725600059,"https://pbs.twimg.com/media/GxmiVOQX0AA-rMq?format=jpg&name=small, https://pbs.twimg.com/media/GxmiVOUWcAAyagY?format=jpg&name=small, https://pbs.twimg.com/media/GxmiVOMXIAE-Li2?format=jpg&name=small, https://pbs.twimg.com/media/GxmiVOJWkAE2gde?format=jpg&name=small",0,0,0,0,https://twitter.com/AdalbertoCostaJ,unlikely,"JOINT STATEMENTFour civil society organizations 
CEAST (Episcopal Commission for Justice and Peace), Pro Bono Angola, AJPD (Justice, Peace and Democracy) and Friends of Angola 
issued today, August 5, 2025, a public statement about the taxi drivers' strike and the summary executions that occurred between July 28 and 30, in several provinces of the country.The organizations denounce police violence, which resulted in 30 deaths, more than 200 injured and more than 1,200 detentions, and demand an independent investigation, accountability for the agents involved, support for the victims and urgent reforms in the security forces.In the name of justice, life and human dignity."
Adalberto Costa Júnior,AdalbertoCostaJ,True,https://pbs.twimg.com/profile_images/1483785504940249092/QgNfLSgN_bigger.jpg,,2025-08-05T16:35:23.000Z,https://x.com/AdalbertoCostaJ/status/1952770421402542528,https://pbs.twimg.com/media/GxmiWIGWkAAfxGe?format=jpg&name=small,1,0,7,883,https://twitter.com/AdalbertoCostaJ,unlikely,nan
UNITA,UNITA_OFICIAL,True,https://pbs.twimg.com/profile_images/1517636322185420802/RT5lgZzB_bigger.jpg,"CATETE | Hoje, a nossa chegada à localidade foi abraçada pelo calor do povo.
Rostos erguidos, corações pulsando no mesmo compasso, vozes que ecoam esperança.",2025-08-09T18:05:51.000Z,https://x.com/UNITA_OFICIAL/status/1954242738482028997,"https://pbs.twimg.com/media/Gx7dZ3PWYAA9iW-?format=jpg&name=small, https://pbs.twimg.com/media/Gx7dZ3PXsAANy3m?format=jpg&name=small",8,9,121,3399,https://twitter.com/UNITA_OFICIAL,unlikely,"CATETE | Today, our arrival at the locality was embraced by the warmth of the people. Faces raised, hearts beating in the same rhythm, voices echoing hope."
Adalberto Costa Júnior,AdalbertoCostaJ,True,https://pbs.twimg.com/profile_images/1483785504940249092/QgNfLSgN_bigger.jpg,"IRMANDADE  | É nesta Angola que sonho e acredito - uma Angola onde a convivência fraterna se eleva acima de qualquer interesse partidário, onde o respeito e a amizade falam mais alto que as diferenças ideológicas.

Hoje, em Catete, vivi um momento que carrego no coração: um abraço carregado de respeito, admiração e irmandade a uma figura incontornável daquela terra, o General André Mendes de Carvalho “Paka”.

Porque a verdadeira grandeza de uma Nação nasce quando os seus filhos se reconhecem, se respeitam e se unem pelo bem maior: Angola.

 #Angola   #Unidade   #Respeito   #Convivência   #Catete   #GeneralPaka   #Irmandade   #Paz   #Reconciliação   #UNITA   #ForçaDeUmPovo",2025-08-09T19:18:57.000Z,https://x.com/AdalbertoCostaJ/status/1954261133319090650,"https://pbs.twimg.com/media/Gx7t03VXAAAZw12?format=jpg&name=900x900, https://pbs.twimg.com/media/Gx7t03JXUAAqBus?format=jpg&name=small, https://pbs.twimg.com/media/Gx7uIrAWIAAKn2q?format=jpg&name=small",0,0,0,0,https://twitter.com/AdalbertoCostaJ,unlikely,"BROTHERHOOD | It is in this Angola that I dream and believe - an Angola where fraternal coexistence rises above any partisan interest, where respect and friendship speak louder than ideological differences.Today, in Catete, I experienced a moment I carry in my heart: an embrace full of respect, admiration, and brotherhood for an indispensable figure of that land, General André Mendes de Carvalho “Paka”.Because the true greatness of a Nation is born when its children recognize each other, respect each other, and unite for the greater good: Angola. #Angola #Unity #Respect #Coexistence #Catete #GeneralPaka #Brotherhood #Peace #Reconciliation #UNITA #StrengthOfAPeople"
Adalberto Costa Júnior,AdalbertoCostaJ,True,https://pbs.twimg.com/profile_images/1483785504940249092/QgNfLSgN_bigger.jpg,"Participei hoje da reunião extraordinária do Conselho da República. À saída, partilhei com os jornalistas um breve resumo do encontro e reafirmei o compromisso da UNITA com a estabilidade, o diálogo democrático e instituições fortes.  #Angola  precisa de paz, justiça e união.",2025-08-11T16:53:05.000Z,https://x.com/AdalbertoCostaJ/status/1954949200984281244,https://abs-0.twimg.com/emoji/v2/svg/1f1e6-1f1f4.svg,2,8,102,3040,https://twitter.com/AdalbertoCostaJ,unlikely,"Today I participated in the extraordinary meeting of the Council of the Republic. On leaving, I shared with journalists a brief summary of the meeting and reaffirmed UNITA's commitment to stability, democratic dialogue, and strong institutions. #Angola needs peace, justice, and unity."
Adalberto Costa Júnior,AdalbertoCostaJ,True,https://pbs.twimg.com/profile_images/1483785504940249092/QgNfLSgN_bigger.jpg,"Hoje, 12 de Agosto, Dia Internacional da Juventude, celebramos a força de Angola que é a sua juventude corajosa, criativa e determinada a transformar o país num lugar de justiça, oportunidades e dignidade para todos. Bem haja a juventude que representa mais de 60% da população angolana.",2025-08-12T20:58:30.000Z,https://x.com/AdalbertoCostaJ/status/1955373350290649131,"https://pbs.twimg.com/media/GyLhsOfWgAA3qZu?format=jpg&name=small, https://pbs.twimg.com/media/GyLhsOgWkAAAAjR?format=jpg&name=small, https://pbs.twimg.com/media/GyLhsOcXAAA9S_K?format=jpg&name=small, https://pbs.twimg.com/media/GyLhsOkWsAEnPdc?format=jpg&name=small",1,1,68,1636,https://twitter.com/AdalbertoCostaJ,unlikely,"Today, August 12, International Youth Day, we celebrate the strength of Angola, which is its courageous, creative, and determined youth, committed to transforming the country into a place of justice, opportunities, and dignity for all. Long live the youth who represent more than 60% of the Angolan population."
Adalberto Costa Júnior,AdalbertoCostaJ,True,https://pbs.twimg.com/profile_images/1483785504940249092/QgNfLSgN_bigger.jpg,"A VERDADE  | Na plenária de hoje, o deputado Adriano Sapiñala, foi incisivo: o verdadeiro motor da tensão nacional é a incompetência governativa sob liderança de João Lourenço.",2025-08-13T13:49:06.000Z,https://x.com/AdalbertoCostaJ/status/1955627676217332009,https://pbs.twimg.com/amplify_video_thumb/1955597050810138624/img/yAlc0ydF3chbqxrN.jpg,2,14,124,3479,https://twitter.com/AdalbertoCostaJ,unlikely,"THE TRUTH | In today's plenary session, MP Adriano Sapiñala was incisive: the true driver of national tension is governmental incompetence under the leadership of João Lourenço."
UNITA,UNITA_OFICIAL,True,https://pbs.twimg.com/profile_images/1517636322185420802/RT5lgZzB_bigger.jpg,Comunicado da XXI Reunião Extraordinária do Comité Permanente da Comissão Política da UNITA,2025-08-14T18:15:58.000Z,https://x.com/UNITA_OFICIAL/status/1956057224133967895,"https://pbs.twimg.com/media/GyVPrCBWQAkoi0J?format=jpg&name=small, https://pbs.twimg.com/media/GyVPrCDXMAU4Dk5?format=jpg&name=small",1,1,17,698,https://twitter.com/UNITA_OFICIAL,unlikely,Communiqué of the XXI Extraordinary Meeting of the Standing Committee of UNITA's Political Commission
Adalberto Costa Júnior,AdalbertoCostaJ,True,https://pbs.twimg.com/profile_images/1483785504940249092/QgNfLSgN_bigger.jpg,"No Huambo, terra de Ekuikui, Mutu-ya-Kevela e Katyavala Bwila, inicio a jornada com os jovens da JURA. Herdeiros da esperança, somos chamados a transformar a energia da juventude em coragem, unidade e compromisso por uma Angola mais justa, livre e próspera.",2025-08-16T15:26:53.000Z,https://x.com/AdalbertoCostaJ/status/1956739447539527853,"https://pbs.twimg.com/media/Gye8JVtWMAABJhm?format=jpg&name=small, https://pbs.twimg.com/media/Gye8JVsXAAAY664?format=jpg&name=small, https://pbs.twimg.com/media/Gye8JVvW0AAuNpm?format=jpg&name=small, https://pbs.twimg.com/media/Gye8JVzXQAAmzC7?format=jpg&name=small",4,3,90,2018,https://twitter.com/AdalbertoCostaJ,unlikely,"In Huambo, land of Ekuikui, Mutu-ya-Kevela, and Katyavala Bwila, I begin the journey with the youth of JURA. Heirs of hope, we are called to transform the energy of youth into courage, unity, and commitment for a more just, free, and prosperous Angola."
UNITA,UNITA_OFICIAL,True,https://pbs.twimg.com/profile_images/1517636322185420802/RT5lgZzB_bigger.jpg,,2025-08-19T14:01:09.000Z,https://x.com/UNITA_OFICIAL/status/1957805035108106392,"https://pbs.twimg.com/media/GyuFTHSXsAAvRCF?format=jpg&name=small, https://pbs.twimg.com/media/GyuFTHPWwAAcqIg?format=jpg&name=small, https://pbs.twimg.com/media/GyuFTHUWcAAcUFG?format=jpg&name=small, https://pbs.twimg.com/media/GyuFTHWX0AAvRwY?format=jpg&name=small",1,3,56,1332,https://twitter.com/UNITA_OFICIAL,unlikely,Invalid tweet text provided.
Adalberto Costa Júnior,AdalbertoCostaJ,True,https://pbs.twimg.com/profile_images/1483785504940249092/QgNfLSgN_bigger.jpg,"O combate à corrupção não pode ser palco de perseguição ou chantagem. A lei deve ser cega, igual para todos, e proteger a nação e o seu povo.
A actual abordagem falhou: o dinheiro roubado continua no exterior, a fortalecer outras economias. 
Precisamos de uma estratégia que recupere recursos, reconstrua confiança e fortaleça o nosso país.",2025-08-21T08:42:08.000Z,https://x.com/AdalbertoCostaJ/status/1958449529176363409,,0,0,0,0,https://twitter.com/AdalbertoCostaJ,unlikely,"The fight against corruption cannot be a stage for persecution or blackmail. The law must be blind, equal for all, and protect the nation and its people. The current approach has failed: stolen money remains abroad, strengthening other economies. We need a strategy that recovers resources, rebuilds trust, and strengthens our country."
Adalberto Costa Júnior,AdalbertoCostaJ,True,https://pbs.twimg.com/profile_images/1483785504940249092/QgNfLSgN_bigger.jpg,"Parabéns à nossa selecção pela vitória de hoje contra Cabo Verde (90–80), que nos leva às meias-finais do AfroBasket! Orgulho nacional e confiança renovada.",2025-08-21T20:51:06.000Z,https://x.com/AdalbertoCostaJ/status/1958632980978835613,https://abs-0.twimg.com/emoji/v2/svg/1f1e6-1f1f4.svg,8,18,314,5294,https://twitter.com/AdalbertoCostaJ,unlikely,"Congratulations to our team for today's victory against Cape Verde (90-80), which takes us to the AfroBasket semifinals! National pride and renewed confidence."
Adalberto Costa Júnior,AdalbertoCostaJ,True,https://pbs.twimg.com/profile_images/1483785504940249092/QgNfLSgN_bigger.jpg,"Hoje participei no Vaticano na audiência concedida pelo Papa Leão XIV, no âmbito do 16º Encontro Anual da Rede Internacional de Legisladores Católicos.

O Santo Padre recordou-nos que a lei deve sempre servir a dignidade humana e desafiou-nos a praticar uma política da esperança, colocando a consciência acima do poder.",2025-08-23T17:07:14.000Z,https://x.com/AdalbertoCostaJ/status/1959301416654180396,https://pbs.twimg.com/media/GzDWQGgWgAE5gSR?format=jpg&name=900x900,5,14,220,3324,https://twitter.com/AdalbertoCostaJ,unlikely,"Today I participated in the Vatican in the audience granted by Pope Leo XIV, within the framework of the 16th Annual Meeting of the International Network of Catholic Legislators. The Holy Father reminded us that law must always serve human dignity and challenged us to practice a politics of hope, placing conscience above power."
